timestamp,sad,angry,surprise,fear,happy,disgust,neutral
2024-10-12 17:04:16,1.0696339420974255,1.905062049627304,0.18401971319690347,3.4061141312122345,0.0503942952491343,0.0004428155534696998,93.38433146476746
2024-10-12 17:04:16,0.4003111977315663,0.059601528397293595,0.035825039183537015,0.2448435320239384,0.09815602682715814,2.1589431974471166e-06,99.16126127012141
2024-10-12 17:04:16,0.3478635335341096,0.02187718346249312,0.05206392961554229,1.637973077595234,4.373777285218239,9.27340426670753e-07,93.56644749641418
2024-10-12 17:04:16,1.373223401606083,0.04717510018963367,0.05193746765144169,5.955996364355087,6.113452836871147,2.1397587701699194e-06,86.45821213722229
2024-10-12 17:04:16,13.49792629480362,2.0880386233329773,0.06957852165214717,4.3504249304533005,0.7068049162626266,0.028921777266077697,79.25830483436584
2024-10-12 17:04:16,2.4725761264562607,1.6457745805382729,0.6355874706059694,43.763139843940735,11.416375637054443,0.0014938826097932179,40.06505310535431
2024-10-12 17:04:16,21.731647849082947,1.4240478165447712,0.05043706623837352,18.825305998325348,1.2784129939973354,0.0051280974730616435,56.68502449989319
2024-10-12 17:04:16,0.8718550205230713,2.628026157617569,0.24441240821033716,1.631653867661953,0.3913510590791702,0.0009365482583234552,94.23176646232605
2024-10-12 17:04:16,0.8939217776060104,1.4502961188554764,0.18491055816411972,5.428946390748024,1.3286111876368523,0.00039540836951346137,90.7129168510437
2024-10-12 17:04:16,0.3227395471185446,1.9986778497695923,0.15977482544258237,0.49955518916249275,0.17458460060879588,0.00031216391107591335,96.84435725212097
2024-10-12 17:04:17,0.7429277990013361,0.7953985594213009,0.4254959523677826,8.793902397155762,5.70274256169796,0.00014956794984755106,83.53938460350037
2024-10-12 17:04:17,0.2739566145464778,0.6982021033763885,0.3862427780404687,1.2759165838360786,0.9067889302968979,2.9019315661571454e-05,96.45886421203613
2024-10-12 17:04:17,24.014152586460114,0.022196922509465367,9.652598009779467e-05,0.00732645858079195,67.3429012298584,3.961597627721858e-06,8.613328635692596
2024-10-12 17:04:17,0.45621967874467373,0.21677883341908455,0.016957974003162235,0.5929456558078527,0.6049331743270159,6.623835133723333e-05,98.11210036277771
2024-10-12 17:04:17,0.9671611711382866,0.2501417649909854,0.11145953321829438,2.2653406485915184,3.554375469684601,5.261052251626097e-05,92.85146594047546
2024-10-12 17:04:17,21.855758130550385,0.015866053581703454,0.0005632594366034027,0.04474229644984007,61.24351620674133,5.9670753671525745e-06,16.83955043554306
2024-10-12 17:04:17,0.9520428255200386,0.11790376156568527,0.009163637878373265,0.20209052599966526,0.6962880026549101,2.053600809404088e-05,98.02249073982239
2024-10-12 17:04:17,2.7433259185150813,0.2531635958724377,0.006491961199078259,1.12264246852055,1.216618509836108,7.591253731789406e-05,94.65768305407066
2024-10-12 17:04:17,14.651819807074093,0.004695538322763606,9.269043804431832e-06,0.0014945640979062724,79.98799920225153,2.103579459655642e-06,5.353970559958153
2024-10-12 17:04:17,2.891009859740734,0.4263301379978657,0.06972486735321581,5.682684108614922,3.3596090972423553,0.00021884304715058533,87.57042288780212
